final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,tags,rating,unit_price,sizes,colors,seller,initial_price,categories,date,discount_numeric,discount_percent,one_star,two_stars,three_stars,four_stars,five_stars
41.39,True,False,Woman Within,269,887668036,Woman Within Women's Plus Size Thermal Knit A-Line Dress,Plus Size Dresses,Clothing,"[""Reduced price""]",4.1,,"[""1X (22-24)"",""2X (26-28)"",""3X (30-32)"",""4X (34-36)"",""5X (38-40)"",""M (14-16)"",""L (18-20)""]","[""Black"",""Deep Claret"",""Emerald Green"",""Medium Heather Grey"",""Radiant Purple"",""Raspberry"",""Ultra Blue""]",Ful███aut███ran███,46.52,"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]",2024-08-25,5.13,11.03,21,21,27,51,149
6.66,True,False,Gubotare,3,5768017984,"Gubotare Women's Bikini Top Bathing Suit V Neck Adjustable Spaghetti Straps Twist Front (Hot Pink,M)",Womens Swimsuit Tops,Clothing,"[""Best seller"",""Clearance""]",3.3,,"[""S"",""M"",""L"",""XL"",""XXL""]","[""AG"",""Beige"",""Black"",""Blue"",""Green"",""Hot Pink"",""Khaki"",""Light Blue"",""Pink"",""Purple"",""Red"",""White"",""Wine"",""Yellow""]",Yiq███lin███rad█████████,9.27,"[""Clothing"",""Womens Clothing"",""Womens Swimsuits"",""Womens Swimsuit Tops"",""Womens Swimsuit Tops""]",2024-08-25,2.61,28.16,1,0,0,1,1
23.99,True,False,Hobibear,189,2183881125,HOBIBEAR Boys and Girls Classic Graphic Garden Clogs Slip on Water Shoes(Toddler/Little Kids/Big Kids),Boys Sandals,Clothing,"[""Reduced price""]",4.5,,"[""1.5 Little Kid"",""2 Little Kid"",""2.5 Little Kid"",""4 Big  Kid"",""4 Big Kid"",""6 Toddler"",""7 Toddler"",""8 Toddler"",""9 Toddler"",""10-11 Little Kid"",""11 Little Kid"",""12 Little Kid"",""13 Little Kid""]","[""Black"",""Blue"",""Gray"",""Purple""]",lvc███sho███sto███,49.99,"[""Clothing"",""Shoes"",""Kids Shoes"",""Boys Shoes"",""Boys Sandals"",""Boys Sandals""]",2024-08-25,26.0,52.01,12,2,9,14,152
99.0,True,False,Heirloom Traditions Paints,33,2017664333,"ALL-IN-ONE Paint, Naples (Sunny Yellow), 128 Fl Oz Gallon. Durable cabinet and furniture paint. Built in primer and top coat, no sanding needed.",Yellow Paint,Home Improvement,"[""Reduced price""]",4.5,,"[""1 Gallon (Pack of 1)"",""8 Fl Oz (Pack of 1)"",""32 Fl Oz (Pack of 1)""]","[""Abbey"",""Almond"",""Amalfi"",""Bone"",""Brick"",""Capri"",""Cashmere"",""Cobblestone"",""Colosseum"",""Crete"",""Envy"",""French Toile"",""Haven"",""Heathered Gray"",""Irish Garden"",""Iron Gate"",""Linen"",""London"",""Manor House"",""Mediterranean"",""Monarchy"",""Naples"",""Oxford"",""Oyster"",""Peony"",""Polo"",""Putty"",""Saddle"",""Saltwater"",""Seadrift"",""Simply Sage"",""Spruce"",""Stonehenge"",""Stormy"",""Sunrise"",""Tapestry"",""Thistle"",""Trinity"",""Truffle"",""Warm Embers"",""Weathervane"",""Woodlands""]",Hei███om ███dit█████████t,129.99,"[""Home Improvement"",""Paint"",""Paint Colors"",""Yellow Paint""]",2024-08-25,30.99,23.84,2,0,3,2,26
9.63,True,False,Wassery,1,2968552747,Wassery Baby Girls Autumn Clothes 3 6 9 12 18 24 Months Infant Plaid Bear Print Long Sleeve Pullover Sweatshirt Elastic Waist Long Pants Set Newborn Outfits Tracksuits Set 0-24M,Baby Boys Casual Outfit Sets,Clothing,"[""Reduced price""]",5.0,,"[""0-3 Months"",""3-6 Months"",""6-9 Months"",""9-12 Months"",""12-18 Months"",""18-24 Months""]","[""White""]",Lin███,10.83,"[""Clothing"",""Kids Clothing"",""Baby Clothes"",""Baby Boys Clothing"",""Baby Boys Outfit Sets"",""Baby Boys Casual Outfit Sets""]",2024-08-24,1.2,11.08,0,0,0,0,1
0.91,True,False,DPITYSERENSIO,11,1462273455,Dpityserensio 39.3In Flat Solid Color Shoe Laces 10+ Colours Shoelaces Football Boots Trainer Shoes Pink,Shoelaces,Household Essentials,"[""Clearance""]",4.2,,"[""One Size"",""39.3In/pair""]","[""Army Green"",""Black"",""Blue"",""Brown"",""Coffee"",""Deep Blue"",""Gray"",""Green"",""Khaki"",""Pink"",""Purple"",""Red"",""Sky Blue"",""White"",""Yellow"",""Orange""]",Dpi███ere███o,5.22,"[""Household Essentials"",""Shoe Care & Repair"",""Shoelaces""]",2024-08-24,4.31,82.57,2,0,0,1,8
35.97,True,False,FEDTOSING,101,2097897368,"FEDTOSING Relaxed Work Cargo Pants Outdoor Mens Pant Gray,Size 38×36",Mens Cargo Pants,Clothing,"[""Best seller"",""Flash Deal""]",4.4,,"[""28W*28L"",""28W*30L"",""30W*30L"",""30W*32L"",""32W*30L"",""32W*32L"",""34W*30L"",""34W*32L"",""34W*34L"",""36W*30L"",""36W*32L"",""36W*34L"",""36W*36L"",""38W*30L"",""38W*32L"",""38W*34L"",""38W*36L"",""40W*30L"",""40W*32L"",""40W*34L"",""42W*30L"",""42W*32L"",""44W*32L""]","[""Army Green"",""Black"",""Brown"",""Dark Gray"",""Dark coffee"",""Dark gray"",""Gray"",""Greyish green"",""Khaki"",""Navy Blue"",""Navy blue""]",FED███ING███ORE███,39.97,"[""Clothing"",""Mens Clothing"",""Mens Pants"",""Mens Cargo Pants""]",2024-08-24,4.0,10.01,9,1,3,12,76
19.86,True,False,Suavecito,44,393101003,Suavecito Texturizing Powder 1.75 oz,Men's Styling Products,Personal Care,,4.5,6.9,[],[],Wal███t.c███,19.86,"[""Personal Care"",""Men's Essentials"",""Men's Styling Products""]",2024-08-24,0.0,0.0,2,1,2,5,34
17.09,True,False,Zenana,15,182579201,Zenana Plus Size Relaxed Fit Long Sleeve Round Neck & Hem Jersey Tee Shirt Top,Womens Workwear Blouses,Clothing,,4.4,,"[""S"",""M"",""L"",""XL"",""1X"",""2X"",""3X""]","[""AMERICANO"",""ARMY GREEN"",""ASH BLUE"",""ASH GREY"",""ASH MINT"",""ASH MOCHA"",""ASH MUSTARD"",""ASH ROSE"",""Black"",""BLUE GREY"",""BLUE MINT"",""BONE"",""BRIGHT BLUE"",""Brown"",""CAMEL"",""CEMENT"",""CHARCOAL"",""COFFEE"",""COPPER"",""COPPER RED"",""CREAM"",""DEEP CAMEL"",""DEEP CORAL"",""DESERT ROSE"",""DK BURGUNDY"",""DK OLIVE"",""DK Olive"",""DK PLUM"",""DK PURPLE"",""DK RED"",""DK RUST"",""DUSTY BLUSH"",""DUSTY TEAL"",""EGG SHELL"",""EGGPLANT"",""FUCHSIA"",""GOLDEN MUSTARD"",""GREY MIST"",""HOT PINK"",""HUNTER GREEN"",""IVORY"",""KHAKI"",""LILAC GREY"",""LT BROWN"",""LT GREEN"",""LT MUSTARD"",""LT NAVY"",""LT OLIVE"",""LT ROSE"",""MAGENTA"",""MIDNIGHT NAVY"",""MINT"",""MOCHA"",""NAVY"",""Off-White"",""ROSE"",""RUBY"",""SAND BEIGE"",""SAPPHIRE"",""TEAL"",""TITANIUM""]",The███ely███,18.99,"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]",2024-08-24,1.9,10.01,1,0,1,3,10
44.45,True,False,Roaman's,49,301370849,Roaman's Women's Plus Size Invisible Stretch All Day Cargo Skirt,Womens Plus Skirts,Clothing,"[""Reduced price""]",4.7,,"[""14W"",""16W"",""18W"",""20W"",""22W"",""24W"",""26W"",""28W"",""30W"",""32W"",""34W"",""12W"",""36 W"",""38 W"",""40 W"",""42 W"",""44 W""]","[""Black Denim"",""Indigo Wash"",""Light Stonewash"",""Medium Stonewash""]",Ful███aut███ran███,50.19,"[""Clothing"",""Womens Plus"",""Womens Plus Skirts""]",2024-08-24,5.74,11.44,0,1,2,6,40
23.09,True,False,Chef Code,1,903463722,"Chef Code Combo Pack, Cool Breeze Cook Shirt and Elastic Waist Chef Pants, Red/Black, XS",Mens Work Uniforms,Clothing,"[""Reduced price""]",5.0,,"[""XS"",""S"",""M"",""L"",""XL"",""2XL"",""3XL"",""4XL"",""5XL""]","[""Black/Black"",""Khaki/Black"",""Red/Black"",""Royal/Black""]",PAC███for███,32.99,"[""Clothing"",""Mens Clothing"",""Mens Work Clothing"",""Mens Work Uniforms""]",2024-08-25,9.9,30.01,0,0,0,0,1
3.97,False,True,Little Debbie,70,1624985447,"Little Debbie Nutty Bars Ice Cream Bars, 12 fl oz, 4 Count",Ice Cream Bars,Food,"[""Rollback"",""Popular pick""]",3.7,5.29,[],[],Wal███t.c███,4.48,"[""Food"",""Frozen Foods"",""Ice Cream & Novelties"",""Ice Cream Bars""]",2024-08-25,0.51,11.38,14,4,7,6,39
14.96,True,False,Made by Johnny,61,2178343909,Made by Johnny Women's Short Sleeve All Over Tie-Dye Tunic Top L BROWN,Womens Blouses,Clothing,,4.4,,"[""XS"",""S"",""M"",""L"",""XL"",""XXL"",""XXXL""]","[""AQUA"",""Black"",""Blue"",""Brown"",""Gray"",""Purple"",""Red"",""WT638-AQUA"",""WT638-BLACK"",""WT638-BROWN"",""WT638-DARK_PURPLE"",""WT638-DENIM"",""WT638-HDG"",""WT638-HEATHER_GREY"",""WT638-JADE"",""WT638-LILAC"",""WT638-MINT"",""WT638-MUSTARD"",""WT638-NAVY"",""WT638-OLIVE"",""WT638-PINK"",""WT638-RED"",""WT638-ROYAL_BRITE"",""WT638-RUST"",""WT638-TAUPE"",""WT638-TEAL"",""WT638-WHITE"",""WT638-WINE"",""WT1063-AQUA"",""WT1063-BLACK"",""WT1063-BROWN"",""WT1063-CORAL"",""WT1063-NAVY"",""WT1063-OLIVE"",""WT1063-PURPLE"",""WT1063-TEAL"",""WT1063-WHITE_BLACK"",""WT1063-WHITE_NAVY"",""WT1063-WINE""]",Mad███y J███ny █████████c.,18.75,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]",2024-08-25,3.79,20.21,4,3,4,2,48
14.99,True,False,UVPLove,119,3957741810,"Uvplove Women's Pocket Wide Leg Trousers Lightweight Pants High Waist Button Loose Trouser Work Casual Business Pants,US Size XX-Large in Black",Womens Pants,Clothing,"[""Reduced price""]",4.4,,"[""S"",""M"",""L"",""XL"",""XXL""]","[""Apricot"",""Black"",""Coffee"",""Dark Green"",""Gray"",""Navy Blue"",""Wine Red""]",Uvp███e,35.0,"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]",2024-08-25,20.01,57.17,7,3,8,24,77
19.99,True,False,Fantaslook,46,5016880831,Fantaslook Fall Sweatshirts for Women Crewneck Puff Sleeve Tops Fashion Shirts,Womens Sweatshirts & Hoodies,Clothing,"[""Reduced price""]",4.4,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Black"",""Blue"",""Caramel"",""Green"",""Khaki"",""Pink""]",Fan███loo███,69.99,"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Sweatshirts & Hoodies""]",2024-08-25,50.0,71.44,1,3,4,8,30
10.4,True,False,New York & Company,1,5480667546,New York & Company Men's Tyler Wingtip Oxford,Mens Oxfords Shoes,Clothing,"[""Clearance""]",1.0,,"[""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""10.5"",""11"",""12"",""13""]","[""Black"",""Brown""]",Wal███t.c███,34.5,"[""Clothing"",""Shoes"",""Mens Shoes"",""Mens Oxfords Shoes""]",2024-08-24,24.1,69.86,1,0,0,0,0
27.99,True,False,GUESS,1,1570467303,GUESS Womens White Lace Zippered Flounce-hem Lined Spaghetti Strap Sweetheart Neckline Knee Length Sheath Dress 4,Womens White Dresses,Clothing,"[""Clearance""]",5.0,,"[""4"",""6"",""8"",""10"",""12"",""14""]","[""Cobalt"",""Hot Pink"",""Pink"",""White""]",BHF███Inc███,37.99,"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""White Dresses"",""Womens White Dresses""]",2024-08-24,10.0,26.32,0,0,0,0,1
6.98,True,False,Wonder Nation,240,2232013390,"Wonder Nation Toddler Short-Sleeve Long Pants Snug-Fit Cotton Pajama Set, 2-Piece, Sizes 12M-5T",Boys Pajama Sets,Clothing,"[""Best seller""]",4.8,,"[""12 Months"",""18 Months"",""2T"",""3T"",""4T"",""5T""]","[""Blue Cove"",""Delicate Ivory Dinosaur"",""Delicate Ivory Donut"",""Lilac Bud"",""Pink Sky"",""Teal Sea""]",Wal███t.c███,6.98,"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Pajamas"",""Boys Pajama Sets""]",2024-08-24,0.0,0.0,3,1,6,15,215
16.99,True,False,Showmall,183,446599845,SHOWMALL Plus Size Tunic for Women Cold Shoulder Top Cream Leopard 2X Blouse Short Sleeve Clothing V Neck Shirts Summer Clothes,Plus Size Tops,Clothing,"[""Best seller"",""Reduced price""]",4.4,,"[""1X"",""2X"",""3X"",""4X"",""5X""]","[""Black"",""Black Polka Dot"",""Blue Gray"",""Burgundy"",""Cream Leopard"",""Dark Green"",""Navy Blue"",""Olive"",""Purple""]",SHO███LL,29.99,"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]",2024-08-25,13.0,43.35,12,7,12,19,133
35.46,True,False,Vanity Fair,336,170712762,Women's Vanity Fair 75345 Beauty Back Full Coverage Underwire Bra (Sheer Quartz Stripe 34D),Underwire Bras,Clothing,,4.5,,"[""34D"",""36B"",""36C"",""36DD"",""38B"",""38DD"",""40C""]","[""Hinting Blue"",""Honey Beige Lace"",""Sheer Quartz Stripe""]",NY ███ger███,52.22,"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Underwire Bras""]",2024-08-24,16.76,32.09,8,15,25,45,243
10.99,True,False,Asklazy,142,5186308981,"Asklazy Women's Boho Tops Floral V Neck 3/4 Sleeve Cold Shoulder Blouse Shirts,US Size,Royal Blue,XL",Womens Blouses,Clothing,"[""Clearance""]",4.7,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Black"",""Black Dot"",""Dark Green"",""Floral White"",""Flower Navy Blue"",""Navy Blue"",""Royal Blue"",""Wine Red""]",Ask███y,45.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]",2024-08-24,35.0,76.1,0,1,8,28,105
50.4,True,False,Amay's,1,1491092992,Amay 800TC Organic Cotton Twin Size Fitted Sheet ( 39X75 ) Fits Mattress Upto 10-12 inches Turquoise Stripe,Cooling Sheets,Home,"[""Reduced price""]",5.0,,"[""King Pillowcases(20x40)"",""Standard Pillowcases(20x30 )"",""Split King (39x80)"",""Twin (39x75)"",""Twin XL (39x80)"",""Full (54x75)"",""Queen ( 60x80)"",""Short Queen ( 60x75)"",""Olympic Queen ( 66x80)"",""California king (72x84)"",""RV King (72x75)"",""King (76x80)"",""Grand King (80x98)"",""Emperor (84x84)"",""Alaska King (108x108)""]","[""Aqua Blue"",""Beige"",""Black"",""Burgundy"",""Chocolate"",""Dark Grey"",""Gold"",""Hot Pink"",""Ivory"",""Lavender"",""Light Blue"",""Navy Blue"",""Orange"",""Parrot Green"",""Peach"",""Pink"",""Purple"",""Red"",""Royal Blue"",""Sage"",""Silver Gray"",""Silver Grey"",""Taupe"",""Teal"",""Turquoise"",""White"",""Wine"",""Yellow""]",AMA███EXT███S,56.0,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cooling Sheets""]",2024-08-25,5.6,10.0,0,0,0,0,1
19.98,True,False,Beverly Hills Polo Club,7,5506488018,"Beverly Hills Polo Club Girls School Uniform Skirt - 2 Pack Performance Scooter Skort for Girls, 4-16",Girls Uniform Bottoms,Clothing,"[""Reduced price""]",4.3,,"[""4"",""5"",""6"",""6X"",""7"",""8"",""10"",""12"",""14"",""16""]","[""Khaki Pleated"",""Khaki Pockets"",""Navy Pleated"",""Navy Pockets""]",All███and███YC,22.98,"[""Clothing"",""School Uniform Store"",""Girls School Uniform Store"",""Girls Uniform Bottoms""]",2024-08-24,3.0,13.05,1,0,0,1,5
14.99,True,False,SLADYGLO,309,957603867,Women Short Sleeve Crossed Surplice Button Tops,Womens Hoodies,Clothing,"[""Reduced price""]",4.2,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Army Green"",""Black"",""Blue"",""Brick Red"",""Green"",""Gray"",""L-Black"",""L-Blue"",""L-Dark Blue"",""L-Purple"",""Navy"",""Purple"",""Red"",""S-Dark Green"",""S-Grayish Purple"",""S-Khaki"",""S-Light Grey""]",Sta███c L███,17.99,"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Hoodies"",""Womens Hoodies""]",2024-08-24,3.0,16.68,28,10,28,46,197
111.62,True,False,Food to Live,26,974265277,"Organic Maqui Berry Powder, 2 Pounds — Non-GMO, Raw, Vegan — by Food to Live",browse subscription pantry,Subscriptions,,4.8,,"[""0.25 lbs"",""0.5 lbs"",""1 lbs"",""2 lbs"",""4 lbs"",""8 lbs"",""22 lbs""]",[],Foo███o L███,111.62,"[""Subscriptions"",""Subscription Grocery"",""browse pantry staples"",""browse subscription pantry""]",2024-08-24,0.0,0.0,0,0,0,4,22
107.2,True,False,Amay's,11,2416048003,Amay Grommet Blackout Curtain Panel True Red 84 Inch Wide by 108 Inch Long -1Panel,Shop Curtains,Home,"[""Reduced price""]",4.5,,"[""84 W x 108 L"",""84 W x 120 L"",""84 W x 132 L"",""84 W x 72 L"",""84 W x 84 L"",""84 W x 96 L"",""100 W x 108 L"",""100 W x 120 L"",""100 W x 132 L"",""100 W x 72 L"",""100 W x 84 L"",""100 W x 96 L""]","[""Baby Pink"",""Beige"",""Black"",""Brown"",""Burgundy"",""Gold"",""Green"",""Gray"",""Greyish White"",""Ivory"",""Navy Blue"",""Red"",""Silver Grey"",""Taupe"",""White""]",AMA███EXT███S,134.0,"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]",2024-08-24,26.8,20.0,0,0,2,1,8
12.99,True,False,Cueply,121,5366405121,Cueply Women's Running Shorts High Waisted Athletic Gym Workout Shorts with Liner Zipper Pockets,Look Good While Working Out,Health and Medicine,"[""Best seller"",""Reduced price""]",4.2,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""01 Black"",""02 Red"",""03 Purple Red"",""04 White"",""05 Light Gray"",""06 Khaki"",""07 Navy Blue"",""08 Hot Pink"",""09 Neon Green"",""10 Golden Yellow"",""11 Orange"",""12 Royal Blue"",""13 Purple"",""14 Purple Gray"",""15 Maroon"",""16 Brown"",""17 Camo Green Pink"",""18 Dark Blue Palm Leaf"",""19 LD Khaki"",""20 TD Blue""]",Cue███ ,29.99,"[""Health and Medicine"",""Sports Medicine & Injury Recovery Solution"",""Optimize Performance"",""Look Good, Feel Good"",""Look Good While Working Out""]",2024-08-24,17.0,56.69,12,3,9,17,80
35.54,True,False,Smallshow,58,1323968162,Smallshow Long Sleeve Pregnancy Shirts Tops Maternity Clothes for Women 3-Pack,Maternity T-Shirts,Clothing,,4.7,,"[""S"",""M"",""L"",""XL"",""XXL"",""2XL""]","[""Black/Army Green/White Stripe"",""Black/Deep Green/Teal"",""Black/Deep Grey/Ligth Grey Stripe"",""Black/Deep Grey/Wine"",""Black/Light Grey/Army Green"",""Black/Light Grey/Deep Green"",""Black/Light Grey/Deep Grey"",""Black/Light Grey/Navy"",""Black/Light Grey/White Stripe"",""Black/Navy/Wine"",""Deep Grey/Deep Green/Navy""]",Sma███how███,39.49,"[""Clothing"",""Maternity Clothing"",""Maternity Tops & T-Shirts"",""Maternity T-Shirts""]",2024-08-24,3.95,10.0,3,0,1,5,49
52.18,True,False,Levi Strauss Signature,99,373130680,Levi's® Women’s Plus Size '94 Baggy Jeans,Plus Size Jeans,Clothing,"[""Reviewers highlighted: comfort, fit, quality""]",4.6,,"[""16W"",""18W"",""20W"",""22W"",""24W""]","[""Black"",""Light Indigo Worn In""]",AJC███NCO███C,61.24,"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]",2024-08-25,9.06,14.79,1,2,3,24,69
3.0,True,True,No Boundaries,158,3212008907,"No Boundaries Cotton Boyshort Panty, Sizes XS-XXXL",Boy Shorts,Clothing,"[""Best seller""]",4.6,,"[""XS"",""S"",""M"",""L"",""XL"",""XXL"",""XXXL""]","[""BLACK SOOT"",""BLUE THRILL"",""BRIGHT APRICOT"",""BRIGHT APRICOT FLORAL"",""BURGUNDY NIGHT"",""CLAY BRICK"",""FRESHWATER BLUE"",""LEMOND CHAMBRAY"",""LEMOND CHAMBRAY STAR PRINT"",""MED HEATHER GREY"",""NAVY BLUE"",""ORCHID ROSE PLAID"",""SOFT OMBRE PRINT"",""TOASTED ALMOND"",""WILD SAGE""]",Wal███t.c███,3.0,"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Panties"",""Boy Shorts""]",2024-08-25,0.0,0.0,7,3,4,13,131
14.95,True,False,Aiyino,5,1974609871,Aiyino Women's V Neck Floral Spaghetti Strap Summer Casual Swing Dress with Pocket,Casual Dresses,Clothing,"[""Clearance""]",5.0,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Cashew Cyan-Blue"",""Green Leaf Black"",""Maple Leaf Grey"",""Navy lily"",""Spots"",""White Lily""]",Aiy███,18.99,"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Casual Dresses""]",2024-08-25,4.04,21.27,0,0,0,0,5
25.99,True,False,Allegra K,48,717290810,Allegra K Women's Floral V Neck Ruffled Flutter Sleeve Belt Wrap Midi Dress,Womens Dresses,Clothing,"[""Reduced price""]",3.8,,"[""XS"",""S"",""M"",""L"",""XL""]","[""Beige-Apricot Floral"",""Beige-Purple Floral"",""Blue"",""Burgundy"",""Yellow""]",Tas███ina███rp,34.99,"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Womens Dresses""]",2024-08-25,9.0,25.72,8,4,5,6,25
89.91,True,False,Amay's,5,3280135427,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 24 Inch Deep Pockets Stripe Pattern ( Queen, Chocolate )",Colored Sheets,Home,"[""Reduced price""]",4.2,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""Alaska King"",""California King"",""Emperor"",""Grand King"",""King { 6-PCs Set }"",""Queen { 6-PCs Set }"",""RV King"",""Short Queen""]","[""Black Solid"",""Black Stripe"",""Black {Solid}"",""Black {Stripe}"",""Burgundy Stripe"",""Burgundy {Solid}"",""Burgundy {Stripe}"",""Chocolate Solid"",""Chocolate Stripe"",""Chocolate {Solid}"",""Chocolate {Stripe}"",""Dark Grey Solid"",""Dark Grey Stripe"",""Dark Grey {Solid}"",""Dark Grey {Stripe}"",""Ivory Solid"",""Ivory Stripe"",""Ivory {Solid}"",""Ivory {Stripe}"",""Light Blue Solid"",""Light Blue Stripe"",""Light Blue {Solid}"",""Light Blue {Stripe}"",""Navy Blue Stripe"",""Navy Blue {Solid}"",""Navy Blue {Stripe}"",""Purple Solid"",""Purple {Solid}"",""Purple {Stripe}"",""Sage Green Solid"",""Sage Green Stripe"",""Sage Green {Solid}"",""Sage Green {Stripe}"",""Silver Grey {Solid"",""Silver Grey {Stripe"",""Taupe Solid"",""Taupe Stripe"",""Taupe {Solid}"",""Taupe {Stripe}"",""Turquoise Solid"",""Turquoise Stripe"",""Turquoise {Solid}"",""Turquoise {Stripe}"",""White Solid"",""White Stripe"",""White {Solid}"",""White {Stripe}""]",AMA███EXT███S,99.99,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]",2024-08-25,10.08,10.08,1,0,0,0,4
23.39,True,False,SGI bedding,14,994444000,"SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Olympic Queen, Blood Red",Bed Skirts,Home,"[""Reduced price""]",4.4,,"[""California King- 14\"""",""Full- 14\"""",""King- 14\"""",""Olympic Queen- 14\"""",""Queen- 14\"""",""Twin- 14\"""",""California King- 16\"""",""Full- 16\"""",""King-16\"""",""Olympic Queen- 16\"""",""Queen- 16\"""",""Twin- 16\""""]","[""Black"",""Blood Red"",""Burgundy"",""Chocolate"",""Dark Gray"",""Egyptian Blue"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Gray"",""Lilac"",""Mediterranean Blue"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Plum"",""Purple"",""Rust"",""Sage"",""Taupe"",""Teal"",""Turquoise Blue"",""White"",""Wine"",""Yellow"",""Zebra Print""]",SGI███ddi███,25.99,"[""Home"",""Bedding"",""Bed Skirts""]",2024-08-24,2.6,10.0,1,0,2,1,10
39.97,True,False,Mellanni,3472,234175198,"Mellanni Sheet Set Iconic Luxury Brushed Microfiber, Deep Pocket Sheet, 4 Piece King Paisley Gray",Colored Sheets,Home,"[""Reviewers highlighted: softness, price, comfort"",""Reduced price""]",4.8,,"[""Twin"",""Twin-XL"",""Full"",""Short Queen"",""Queen"",""King"",""Split King"",""California King""]","[""Light Blue"",""1102 White"",""1126 Ivory"",""1128 Golden Ivory"",""1172 Blush Pink"",""1182 Yellow"",""1241 Pistachio"",""1284 Spa Mint"",""1335 Lavender"",""1356 Violet"",""1357 Hazy Lilac"",""1364 Light Gray"",""1394 Gray"",""1436 Sage"",""1448 Emerald Green"",""1455 Teal"",""1524 Aqua"",""1535 Light Blue"",""1561 Sky Blue"",""1573 Blue Hydrangea"",""1583 Spa Blue"",""1593 Blue Nova"",""1597 Royal Blue"",""1621 Coral"",""1652 Persimmon"",""1667 Poppy Orange"",""1678 Terracotta"",""1752 Brick Red"",""1785 Burgundy"",""1812 Sand"",""1823 Beige"",""1862 Gold"",""1872 Tan"",""1875 Taupe"",""1877 Dark Taupe"",""1887 Brown"",""1952 Purple"",""1959 Navy Blue"",""1990 Black"",""2102 Striped White"",""2364 Striped Gray / Silver"",""2535 Striped Light Blue"",""2823 Striped Beige"",""3394 Pin Stripe Gray"",""4394 Windowpane Gray"",""5364 Chevron Gray"",""6959 Polka Dot Navy"",""7394 Paisley Gray"",""7535 Paisley Blue"",""8561 Laced Sky Blue"",""8573 Madison Blue"",""8952 Madison Purple"",""8953 Check Burgundy"",""9423 Quatrefoil Silver - Gray""]",Mel███ni,53.97,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]",2024-08-25,14.0,25.94,35,27,88,138,3184
